year,assignment,allocator,køn,alder,arbejdsmarked,uddannelse,type,total_N,total_n,cost,qty,weight
1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,2924.58382352941,62.3137254901961,0.00570437894972317
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,18751.272254902,54.4803921568628,0.00570437894972317
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,3066.10892156863,54.4803921568628,0.00570437894972317
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,16861.0788235294,45.9509803921569,0.00570437894972317
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,2608.79862745098,45.9509803921569,0.00570437894972317
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,12466.4196078431,43.0490196078431,0.00570437894972317
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,2388.3768627451,43.0490196078431,0.00570437894972317
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,9491.17519607843,39,0.00570437894972317
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,0,17881,102,2176.15725490196,39,0.00570437894972317
-2,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,2559.16807692308,14.0923076923077,0.00813262433531436
-2,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1198.63384615385,14.0923076923077,0.00813262433531436
-1,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3592.20423076923,18.5230769230769,0.00813262433531436
-1,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1665.03653846154,18.5230769230769,0.00813262433531436
0,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,4143.24730769231,21.7153846153846,0.00813262433531436
0,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1714.55,21.7153846153846,0.00813262433531436
1,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3811.50384615385,21.2307692307692,0.00813262433531436
1,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1560.34384615385,21.2307692307692,0.00813262433531436
2,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3292.08923076923,21.2692307692308,0.00813262433531436
2,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1614.25269230769,21.2692307692308,0.00813262433531436
3,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3427.41307692308,21.1769230769231,0.00813262433531436
3,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1566.34923076923,21.1769230769231,0.00813262433531436
4,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3626.96930769231,22.9,0.00813262433531436
4,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1660.23223076923,22.9,0.00813262433531436
5,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,3917.24092307692,24.0307692307692,0.00813262433531436
5,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Ufaglært,0,15985,130,1569.15153846154,24.0307692307692,0.00813262433531436
-2,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,2319.0212962963,8.7037037037037,0.0399113082039911
-2,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,969.307407407407,8.7037037037037,0.0399113082039911
-1,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,3038.21481481482,10.1481481481481,0.0399113082039911
-1,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1223.87407407407,10.1481481481481,0.0399113082039911
0,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,2836.34907407407,11.1481481481481,0.0399113082039911
0,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1207.29814814815,11.1481481481481,0.0399113082039911
1,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,3420.43518518519,11.1851851851852,0.0399113082039911
1,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1152.49722222222,11.1851851851852,0.0399113082039911
2,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,2081.71018518518,10.7407407407407,0.0399113082039911
2,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,977.088888888889,10.7407407407407,0.0399113082039911
3,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1815.44444444444,10.6481481481481,0.0399113082039911
3,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,936.206481481481,10.6481481481481,0.0399113082039911
4,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,2258.61481481482,11.7777777777778,0.0399113082039911
4,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1142.18518518519,11.7777777777778,0.0399113082039911
5,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,2016.93722222222,12.4074074074074,0.0399113082039911
5,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,18-49 år,Aktiv,Faglært,0,1353,54,1094.92611111111,12.4074074074074,0.0399113082039911
-2,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1545.37666666667,11.2666666666667,0.00104865771812081
-2,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,875.806666666667,11.2666666666667,0.00104865771812081
-1,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2342.57,14.1333333333333,0.00104865771812081
-1,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1065.73666666667,14.1333333333333,0.00104865771812081
0,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2790.39,13.9333333333333,0.00104865771812081
0,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1168.23,13.9333333333333,0.00104865771812081
1,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2296.33333333333,11.5333333333333,0.00104865771812081
1,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1016.16333333333,11.5333333333333,0.00104865771812081
2,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2426.46333333333,12.1333333333333,0.00104865771812081
2,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1156.20666666667,12.1333333333333,0.00104865771812081
3,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,1880.78333333333,11.2,0.00104865771812081
3,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,961.23,11.2,0.00104865771812081
4,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2753.76,10.9333333333333,0.00104865771812081
4,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,971.97,10.9333333333333,0.00104865771812081
5,Andre lidelser_Leddegigt,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,2511.05,10.9333333333333,0.00104865771812081
5,Andre lidelser_Leddegigt,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,1,14304,15,864.98,10.9333333333333,0.00104865771812081
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Videregående Uddannelse,0,,,,,
-2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,2574.18653846154,11.4615384615385,0.0028328611898017
-2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,962.625,11.4615384615385,0.0028328611898017
-1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,2915.00192307692,14.4230769230769,0.0028328611898017
-1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,1135.37884615385,14.4230769230769,0.0028328611898017
0,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,3894.55,19.1538461538462,0.0028328611898017
0,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,1623.08269230769,19.1538461538462,0.0028328611898017
1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,5338.68923076923,24.0769230769231,0.0028328611898017
1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,1182.89884615385,24.0769230769231,0.0028328611898017
2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,4333.54961538462,22.1538461538462,0.0028328611898017
2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,950.547692307692,22.1538461538462,0.0028328611898017
3,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,4061.01923076923,20.3846153846154,0.0028328611898017
3,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,1124.27115384615,20.3846153846154,0.0028328611898017
4,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,2005.88038461538,15.9230769230769,0.0028328611898017
4,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,841.186153846154,15.9230769230769,0.0028328611898017
5,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,2583.74269230769,13.0769230769231,0.0028328611898017
5,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Ufaglært,0,9178,26,559.238461538462,13.0769230769231,0.0028328611898017
-2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,702.985625,4.5,0.00174329919372412
-2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,460.973125,4.5,0.00174329919372412
-1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,3310.765625,7.1875,0.00174329919372412
-1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1083.578125,7.1875,0.00174329919372412
0,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1829.718125,7.75,0.00174329919372412
0,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,958.355625,7.75,0.00174329919372412
1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1386.33125,7.9375,0.00174329919372412
1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,681.934375,7.9375,0.00174329919372412
2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1266.434375,6.9375,0.00174329919372412
2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,688.965625,6.9375,0.00174329919372412
3,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1748.23125,8.6875,0.00174329919372412
3,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,808.575,8.6875,0.00174329919372412
4,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,1445.496875,8,0.00174329919372412
4,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,776.753125,8,0.00174329919372412
5,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,940.94375,7.4375,0.00174329919372412
5,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Ufaglært,0,9178,16,609.6875,7.4375,0.00174329919372412
-2,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,4173.99583333333,17.8333333333333,0.00174013921113689
-2,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,1770.3125,17.8333333333333,0.00174013921113689
-1,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,5139.43333333333,24.25,0.00174013921113689
-1,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,1908.8375,24.25,0.00174013921113689
0,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,8351.84583333333,33.1666666666667,0.00174013921113689
0,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,1970.63333333333,33.1666666666667,0.00174013921113689
1,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,4864.31666666667,18.75,0.00174013921113689
1,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,1685.075,18.75,0.00174013921113689
2,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,4755.85,17.5,0.00174013921113689
2,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,1083.74583333333,17.5,0.00174013921113689
3,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,3455.84583333333,12.6666666666667,0.00174013921113689
3,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,789.675,12.6666666666667,0.00174013921113689
4,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,2461.77916666667,11.6666666666667,0.00174013921113689
4,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,570.5625,11.6666666666667,0.00174013921113689
5,Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,495.8375,4.75,0.00174013921113689
5,Cancer_Lunge,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Aktiv,Faglært,0,6896,12,221.970833333333,4.75,0.00174013921113689
-2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,6594.675,17.7727272727273,0.0012992381739798
-2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,1744,17.7727272727273,0.0012992381739798
-1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,5835.45454545455,17.8636363636364,0.0012992381739798
-1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,1204.69772727273,17.8636363636364,0.0012992381739798
0,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,8153.28863636364,22.8181818181818,0.0012992381739798
0,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,1476.85454545455,22.8181818181818,0.0012992381739798
1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,5500.70772727273,13.3181818181818,0.0012992381739798
1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,503.640454545455,13.3181818181818,0.0012992381739798
2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,3502.13636363636,12.5454545454545,0.0012992381739798
2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,604.594545454546,12.5454545454545,0.0012992381739798
3,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,3801.58318181818,13.6363636363636,0.0012992381739798
3,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,469.110909090909,13.6363636363636,0.0012992381739798
4,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,3461.21181818182,13.7727272727273,0.0012992381739798
4,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,405.436818181818,13.7727272727273,0.0012992381739798
5,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,1978.27681818182,10.9545454545455,0.0012992381739798
5,Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Faglært,1,16933,22,512.033636363636,10.9545454545455,0.0012992381739798
-2,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,7751.08125,28.875,0.0022312090363966
-2,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2383.821875,28.875,0.0022312090363966
-1,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,8659.83125,30.4375,0.0022312090363966
-1,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2596.140625,30.4375,0.0022312090363966
0,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,7378.125,33.125,0.0022312090363966
0,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2413.4125,33.125,0.0022312090363966
1,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,8003.075,34.6875,0.0022312090363966
1,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2645.684375,34.6875,0.0022312090363966
2,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,9106.540625,38.5,0.0022312090363966
2,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2551.309375,38.5,0.0022312090363966
3,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,8913.190625,36.4375,0.0022312090363966
3,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2348,36.4375,0.0022312090363966
4,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,7938.965625,38.3125,0.0022312090363966
4,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2231.625,38.3125,0.0022312090363966
5,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,8201.346875,38.6875,0.0022312090363966
5,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,0,7171,16,2570.065625,38.6875,0.0022312090363966
-2,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,3749.80925925926,23.2962962962963,0.000417995479456296
-2,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,1039.80111111111,23.2962962962963,0.000417995479456296
-1,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,3422.89592592593,26.962962962963,0.000417995479456296
-1,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,1137.22592592593,26.962962962963,0.000417995479456296
0,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,4782.27740740741,45.4444444444444,0.000417995479456296
0,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,1899.43296296296,45.4444444444444,0.000417995479456296
1,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,3835.80074074074,44.8518518518519,0.000417995479456296
1,Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,1550.38037037037,44.8518518518519,0.000417995479456296
2,Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,1,64594,27,2824.80148148148,37.7037037037037,0.000417995479456296
